GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
JabRef,org.jabref.gui.slr,StudyDatabaseItem,103,0,16,0,23,0,17,0,9,0
JabRef,org.jabref.gui.slr,ExistingStudySearchAction,217,0,4,0,55,0,11,0,9,0
JabRef,org.jabref.search,SearchBaseVisitor,24,7,0,0,6,2,6,2,6,2
JabRef,org.jabref.search,SearchParser.UnaryExpressionContext,9,20,1,1,2,3,2,3,1,3
JabRef,org.jabref.search,SearchParser.StartContext,11,19,1,1,3,4,3,3,2,3
JabRef,org.jabref.search,SearchParser.ComparisonContext,41,13,1,1,9,3,9,2,8,2
JabRef,org.jabref.search,SearchParser.AtomExpressionContext,10,14,1,1,2,2,2,2,1,2
JabRef,org.jabref.search,SearchParser.NameContext,24,5,2,0,5,2,5,1,4,1
JabRef,org.jabref.search,SearchParser.ParenExpressionContext,14,20,1,1,3,3,3,3,2,3
JabRef,org.jabref.search,SearchParser.BinaryExpressionContext,24,14,1,1,5,2,5,2,4,2
JabRef,org.jabref.search,SearchParser,136,706,18,29,33,137,25,19,9,9
JabRef,org.jabref.search,SearchLexer,16,301,0,8,8,27,8,9,8,5
JabRef,org.jabref.search,SearchParser.ExpressionContext,2,12,0,0,1,5,1,3,1,3
JabRef,org.jabref.gui.integrity,IntegrityCheckDialogViewModel,10,0,0,0,4,0,2,0,2,0
JabRef,org.jabref.gui.integrity,IntegrityCheckAction.new Task() {...},60,0,4,0,11,0,4,0,2,0
JabRef,org.jabref.gui.integrity,IntegrityCheckAction,116,0,2,0,25,0,6,0,5,0
JabRef,org.jabref.gui.integrity,IntegrityCheckDialog,290,0,22,0,67,0,27,0,16,0
JabRef,org.jabref.logic.externalfiles,LinkedFileHandler,87,223,8,18,18,46,8,15,2,8
JabRef,org.jabref.logic.externalfiles,ExternalFilesContentImporter,32,0,0,0,9,0,3,0,3,0
JabRef,org.jabref.gui.preferences.network,CustomCertificateViewModel,169,0,4,0,44,0,20,0,18,0
JabRef,org.jabref.gui.preferences.network,NetworkTabViewModel,907,0,32,0,190,0,57,0,41,0
JabRef,org.jabref.gui.preferences.network,NetworkTab,488,0,2,0,77,0,23,0,22,0
JabRef,org.jabref.logic.net.ssl,SSLPreferences,16,0,0,0,5,0,3,0,3,0
JabRef,org.jabref.logic.net.ssl,TrustStoreManager,223,0,2,0,67,0,14,0,13,0
JabRef,org.jabref.logic.net.ssl,SSLCertificate,120,0,0,0,36,0,11,0,11,0
JabRef,org.jabref.gui.undo,CountingUndoManager,128,8,10,0,30,2,14,1,9,1
JabRef,org.jabref.gui.undo,AbstractUndoableJabRefEdit,16,3,0,0,2,1,2,1,2,1
JabRef,org.jabref.gui.undo,UndoableChangeType,77,0,0,0,17,0,5,0,5,0
JabRef,org.jabref.gui.undo,UndoableInsertString,48,0,0,0,15,0,5,0,5,0
JabRef,org.jabref.gui.undo,NamedCompound,49,13,2,0,8,5,5,2,4,2
JabRef,org.jabref.gui.undo,UndoableFieldChange,110,19,4,0,22,7,6,2,4,2
JabRef,org.jabref.gui.undo,UndoableStringChange,86,0,6,0,20,0,7,0,4,0
JabRef,org.jabref.gui.undo,UndoableKeyChange,64,0,0,0,16,0,5,0,5,0
JabRef,org.jabref.gui.undo,UndoableInsertEntries,129,0,10,0,32,0,12,0,7,0
JabRef,org.jabref.gui.undo,UndoableRemoveString,48,0,0,0,15,0,5,0,5,0
JabRef,org.jabref.gui.undo,UndoRedoAction,92,0,4,0,26,0,5,0,3,0
JabRef,org.jabref.gui.undo,UndoableRemoveEntries,130,0,10,0,32,0,12,0,7,0
JabRef,org.jabref.gui.undo,UndoablePreambleChange,33,0,0,0,12,0,4,0,4,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Availability,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Misc1,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Periodical,28,3,0,0,12,1,8,1,8,1
JabRef,org.jabref.logic.importer.fileformat.endnote,Keywords,5,9,1,1,1,3,1,2,0,2
JabRef,org.jabref.logic.importer.fileformat.endnote,Issue,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Misc3,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Misc2,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Record,396,48,0,0,174,16,111,16,111,16
JabRef,org.jabref.logic.importer.fileformat.endnote,TextUrls,14,0,2,0,4,0,3,0,2,0
JabRef,org.jabref.logic.importer.fileformat.endnote,SecondaryAuthors,14,0,2,0,4,0,3,0,2,0
JabRef,org.jabref.logic.importer.fileformat.endnote,ReproRatio,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,ReviewedItem,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,ModifiedDate,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,ImageUrls,14,0,2,0,4,0,3,0,2,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Image,24,0,0,0,10,0,7,0,7,0
JabRef,org.jabref.logic.importer.fileformat.endnote,SecondaryVolume,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,FullTitle,7,3,0,0,3,1,2,1,2,1
JabRef,org.jabref.logic.importer.fileformat.endnote,Size,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,OrigPub,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,WorkLocation,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,ShortTitle,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,MeetingPlace,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Date,35,3,0,0,15,1,10,1,10,1
JabRef,org.jabref.logic.importer.fileformat.endnote,Dates,18,6,0,0,8,2,5,2,5,2
JabRef,org.jabref.logic.importer.fileformat.endnote,RemoteDatabaseProvider,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,ReprintEdition,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,PdfUrls,0,14,0,2,0,4,0,3,0,2
JabRef,org.jabref.logic.importer.fileformat.endnote,AltTitle,7,3,0,0,3,1,2,1,2,1
JabRef,org.jabref.logic.importer.fileformat.endnote,Xml,4,6,0,0,2,2,1,2,1,2
JabRef,org.jabref.logic.importer.fileformat.endnote,CallNum,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,ObjectFactory,390,0,0,0,97,0,96,0,96,0
JabRef,org.jabref.logic.importer.fileformat.endnote,TranslatedTitle,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,PubLocation,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Language,7,3,0,0,3,1,2,1,2,1
JabRef,org.jabref.logic.importer.fileformat.endnote,Number,4,6,0,0,2,2,1,2,1,2
JabRef,org.jabref.logic.importer.fileformat.endnote,Urls,29,9,0,0,13,3,8,3,8,3
JabRef,org.jabref.logic.importer.fileformat.endnote,Section,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,ReportId,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,PubDates,11,3,2,0,3,1,2,1,1,1
JabRef,org.jabref.logic.importer.fileformat.endnote,ElectronicResourceNum,4,6,0,0,2,2,1,2,1,2
JabRef,org.jabref.logic.importer.fileformat.endnote,AuthAddress,7,3,0,0,3,1,2,1,2,1
JabRef,org.jabref.logic.importer.fileformat.endnote,Author,67,6,0,0,29,2,19,2,19,2
JabRef,org.jabref.logic.importer.fileformat.endnote,SourceApp,21,3,0,0,9,1,6,1,6,1
JabRef,org.jabref.logic.importer.fileformat.endnote,Abbr2,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Abbr1,7,3,0,0,3,1,2,1,2,1
JabRef,org.jabref.logic.importer.fileformat.endnote,Abbr3,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,AuthAffiliaton,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,WebUrls,14,0,2,0,4,0,3,0,2,0
JabRef,org.jabref.logic.importer.fileformat.endnote,ResearchNotes,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,SubsidiaryAuthors,14,0,2,0,4,0,3,0,2,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Title,5,9,1,1,1,3,1,2,0,2
JabRef,org.jabref.logic.importer.fileformat.endnote,AccessionNum,7,3,0,0,3,1,2,1,2,1
JabRef,org.jabref.logic.importer.fileformat.endnote,Edition,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Custom7,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Custom2,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Custom1,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Custom4,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Custom3,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Custom6,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Custom5,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,PackMethod,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Abstract,4,6,0,0,2,2,1,2,1,2
JabRef,org.jabref.logic.importer.fileformat.endnote,Coden,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,RemoteDatabaseName,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,NumVols,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,TertiaryAuthors,14,0,2,0,4,0,3,0,2,0
JabRef,org.jabref.logic.importer.fileformat.endnote,TranslatedAuthors,14,0,2,0,4,0,3,0,2,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Database,21,3,0,0,9,1,6,1,6,1
JabRef,org.jabref.logic.importer.fileformat.endnote,Publisher,4,6,0,0,2,2,1,2,1,2
JabRef,org.jabref.logic.importer.fileformat.endnote,WorkType,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Caption,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Year,32,6,0,0,14,2,9,2,9,2
JabRef,org.jabref.logic.importer.fileformat.endnote,SecondaryIssue,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Pages,18,6,0,0,8,2,5,2,5,2
JabRef,org.jabref.logic.importer.fileformat.endnote,RefType,11,6,0,0,5,2,3,2,3,2
JabRef,org.jabref.logic.importer.fileformat.endnote,Isbn,4,6,0,0,2,2,1,2,1,2
JabRef,org.jabref.logic.importer.fileformat.endnote,Notes,4,6,0,0,2,2,1,2,1,2
JabRef,org.jabref.logic.importer.fileformat.endnote,Authors,5,9,1,1,1,3,1,2,0,2
JabRef,org.jabref.logic.importer.fileformat.endnote,Label,4,6,0,0,2,2,1,2,1,2
JabRef,org.jabref.logic.importer.fileformat.endnote,TertiaryTitle,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Volume,4,6,0,0,2,2,1,2,1,2
JabRef,org.jabref.logic.importer.fileformat.endnote,ReprintStatus,17,0,0,0,7,0,5,0,5,0
JabRef,org.jabref.logic.importer.fileformat.endnote,RelatedUrls,5,9,1,1,1,3,1,2,0,2
JabRef,org.jabref.logic.importer.fileformat.endnote,Style,42,6,4,0,18,2,11,2,9,2
JabRef,org.jabref.logic.importer.fileformat.endnote,RemoteSource,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Url,33,9,1,1,13,3,9,2,8,2
JabRef,org.jabref.logic.importer.fileformat.endnote,AccessDate,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Contributors,32,6,0,0,14,2,9,2,9,2
JabRef,org.jabref.logic.importer.fileformat.endnote,CopyrightDates,14,0,2,0,4,0,3,0,2,0
JabRef,org.jabref.logic.importer.fileformat.endnote,Records,5,9,1,1,1,3,1,2,0,2
JabRef,org.jabref.logic.importer.fileformat.endnote,Titles,36,9,0,0,16,3,10,3,10,3
JabRef,org.jabref.logic.importer.fileformat.endnote,SecondaryTitle,4,6,0,0,2,2,1,2,1,2
JabRef,org.jabref.logic.importer.fileformat.endnote,Keyword,4,6,0,0,2,2,1,2,1,2
JabRef,org.jabref.logic.importer.fileformat.endnote,WorkExtent,10,0,0,0,4,0,3,0,3,0
JabRef,org.jabref.gui.autocompleter,SuggestionProvider,24,43,0,2,7,12,1,4,1,3
JabRef,org.jabref.gui.autocompleter,PersonNameSuggestionProvider,0,65,0,0,0,19,0,9,0,9
JabRef,org.jabref.gui.autocompleter,ReplaceStrategy,9,0,0,0,2,0,2,0,2,0
JabRef,org.jabref.gui.autocompleter,ContentSelectorSuggestionProvider,20,17,2,0,5,5,2,2,1,2
JabRef,org.jabref.gui.autocompleter,WordSuggestionProvider,0,25,0,0,0,7,0,3,0,3
JabRef,org.jabref.gui.autocompleter,AutoCompleteFirstNameMode,6,21,0,0,3,4,1,1,1,1
JabRef,org.jabref.gui.autocompleter,AppendWordsStrategy,43,3,2,0,8,1,4,1,3,1
JabRef,org.jabref.gui.autocompleter,EmptySuggestionProvider,4,11,0,0,1,4,2,4,2,4
JabRef,org.jabref.gui.autocompleter,StringSuggestionProvider,0,16,0,0,0,4,0,5,0,5
JabRef,org.jabref.gui.autocompleter,SuggestionProviders,0,86,1,13,0,19,1,9,0,3
JabRef,org.jabref.gui.autocompleter,BibEntrySuggestionProvider,0,41,0,0,0,10,0,6,0,6
JabRef,org.jabref.gui.autocompleter,AutoCompletionTextInputBinding,179,0,10,0,48,0,21,0,16,0
JabRef,org.jabref.gui.autocompleter,JournalsSuggestionProvider,16,8,0,0,1,3,1,1,1,1
JabRef,org.jabref.gui.autocompleter,AutoCompletionTextInputBinding.new StringConverter() {...},12,0,2,0,3,0,4,0,3,0
JabRef,org.jabref.gui.autocompleter,AutoCompletePreferences,32,38,0,0,11,9,8,4,8,4
JabRef,org.jabref.gui.autocompleter,PersonNameStringConverter,5,90,2,13,1,28,3,11,1,3
JabRef,org.jabref.gui.autocompleter,FieldValueSuggestionProvider,0,25,0,0,0,5,0,3,0,3
JabRef,org.jabref.gui.autocompleter,AutoCompletePreferences.NameFormat,0,21,0,0,0,2,0,1,0,1
JabRef,org.jabref.gui.autocompleter,AppendPersonNamesStrategy,0,17,0,2,0,8,0,4,0,3
JabRef,org.jabref.gui.autocompleter,AutoCompletionInput,15,0,0,0,6,0,3,0,3,0
JabRef,org.jabref.logic.remote.client,RemoteClient,21,97,4,4,4,23,4,5,0,5
JabRef,org.jabref.logic.groups,DefaultGroupsFactory,0,16,0,0,0,4,0,2,0,2
JabRef,org.jabref.gui.preferences.external,ExternalTabViewModel,449,0,12,0,93,0,30,0,24,0
JabRef,org.jabref.gui.preferences.external,ExternalTab,191,0,0,0,38,0,7,0,7,0
JabRef,org.jabref.gui.importer.actions,CheckForNewEntryTypesAction,59,0,2,0,12,0,7,0,6,0
JabRef,org.jabref.gui.importer.actions,OpenDatabaseAction,369,0,30,0,88,0,28,0,13,0
JabRef,org.jabref.gui.importer.actions,MergeReviewIntoCommentAction,32,0,4,0,8,0,5,0,3,0
JabRef,org.jabref.gui.importer.actions,MergeReviewIntoCommentConfirmationDialog,47,0,0,0,16,0,2,0,2,0
JabRef,org.jabref.gui.externalfiletype,EditExternalFileTypeViewModel,168,0,10,0,36,0,14,0,9,0
JabRef,org.jabref.gui.externalfiletype,UnknownExternalFileType,12,14,0,0,5,6,5,2,5,2
JabRef,org.jabref.gui.externalfiletype,StandardExternalFileType,8,345,0,0,3,34,3,4,3,4
JabRef,org.jabref.gui.externalfiletype,EditExternalFileTypeEntryDialog,126,0,2,0,26,0,6,0,5,0
JabRef,org.jabref.gui.externalfiletype,ExternalFileTypes,513,3,66,0,110,1,49,1,16,1
JabRef,org.jabref.gui.externalfiletype,CustomExternalFileType,272,0,32,0,63,0,35,0,19,0
JabRef,org.jabref.gui.externalfiletype,ExternalFileType,4,0,0,0,1,0,1,0,1,0
JabRef,org.jabref.logic.exporter,XmpExporter,6,87,1,7,1,20,1,6,0,3
JabRef,org.jabref.logic.exporter,OpenDocumentSpreadsheetCreator,212,23,9,1,58,7,10,3,5,3
JabRef,org.jabref.logic.exporter,XmpPdfExporter,0,37,0,2,0,9,0,3,0,2
JabRef,org.jabref.logic.exporter,OpenDocumentRepresentation,804,0,4,0,153,0,7,0,5,0
JabRef,org.jabref.logic.exporter,BlankLineBehaviour,0,15,0,0,0,3,0,1,0,1
JabRef,org.jabref.logic.exporter,Exporter,0,141,3,17,0,31,3,14,0,7
JabRef,org.jabref.logic.exporter,MetaDataSerializer,1,390,5,29,0,69,5,24,0,12
JabRef,org.jabref.logic.exporter,TemplateExporter,181,350,24,28,36,89,23,14,5,6
JabRef,org.jabref.logic.exporter,EmbeddedBibFilePdfExporter,44,192,9,9,11,50,7,7,0,5
JabRef,org.jabref.logic.exporter,AtomicFileWriter,29,39,6,2,5,10,5,4,1,4
JabRef,org.jabref.logic.exporter,GroupSerializer,8,501,1,15,1,103,1,19,0,12
JabRef,org.jabref.logic.exporter,BibDatabaseWriter,116,477,14,34,24,107,13,28,2,15
JabRef,org.jabref.logic.exporter,OpenOfficeDocumentCreator,14,177,1,7,5,50,1,11,0,8
JabRef,org.jabref.logic.exporter,SavePreferences.DatabaseSaveType,0,15,0,0,0,1,0,1,0,1
JabRef,org.jabref.logic.exporter,BibTeXMLExporter,27,568,4,58,11,115,4,35,0,8
JabRef,org.jabref.logic.exporter,MSBibExporter,12,54,0,2,4,16,0,3,0,2
JabRef,org.jabref.logic.exporter,AtomicFileOutputStream,118,128,6,8,42,37,10,9,4,8
JabRef,org.jabref.logic.exporter,ExporterFactory,59,327,6,0,13,33,4,5,1,5
JabRef,org.jabref.logic.exporter,ModsExporter,22,1201,5,83,5,250,4,62,0,22
JabRef,org.jabref.logic.exporter,BibWriter,0,78,0,8,0,28,0,9,0,5
JabRef,org.jabref.logic.exporter,SavePreferences,94,0,0,0,31,0,15,0,15,0
JabRef,org.jabref.logic.exporter,BibtexDatabaseWriter,34,190,1,15,9,49,3,15,2,8
JabRef,org.jabref.logic.exporter,OOCalcDatabase,7,371,1,7,2,86,1,13,0,10
JabRef,org.jabref.logic.exporter,SaveException,109,0,4,0,35,0,15,0,13,0
JabRef,org.jabref.logic,WatchServiceUnavailableException,6,0,0,0,2,0,1,0,1,0
JabRef,org.jabref.logic,JabRefException,14,30,1,1,6,11,3,5,2,5
JabRef,org.jabref.logic,TypedBibEntry,19,45,0,2,5,10,1,4,1,3
JabRef,org.jabref.model.entry.types,BiblatexSoftwareEntryTypeDefinitions,3,598,0,0,1,23,1,1,1,1
JabRef,org.jabref.model.entry.types,UnknownEntryType,4,49,1,5,1,12,2,7,1,5
JabRef,org.jabref.model.entry.types,BiblatexEntryTypeDefinitions,3,4717,0,0,1,210,1,1,1,1
JabRef,org.jabref.model.entry.types,IEEETranEntryTypeDefinitions,0,350,0,0,0,24,0,1,0,1
JabRef,org.jabref.model.entry.types,SystematicLiteratureReviewStudyEntryType,15,37,0,0,4,8,3,3,3,3
JabRef,org.jabref.model.entry.types,SystematicLiteratureReviewStudyEntryTypeDefinitions,100,0,0,0,14,0,1,0,1,0
JabRef,org.jabref.model.entry.types,BibtexEntryTypeDefinitions,0,880,0,0,0,68,0,1,0,1
JabRef,org.jabref.model.entry.types,EntryTypeFactory,40,68,16,4,8,7,9,9,1,7
JabRef,org.jabref.model.entry.types,StandardEntryType,0,264,0,0,0,41,0,4,0,4
JabRef,org.jabref.model.entry.types,IEEETranEntryType,12,54,0,0,3,11,2,4,2,4
JabRef,org.jabref.logic.bst,BibtexPurify,16,129,13,35,5,33,10,15,0,1
JabRef,org.jabref.logic.bst,VM.Identifier,0,9,0,0,0,4,0,2,0,2
JabRef,org.jabref.logic.bst,BstParser.stackitem_return,0,6,0,0,0,2,0,2,0,2
JabRef,org.jabref.logic.bst,VM.new VM.BstFunction() {...},0,24,0,0,0,4,0,2,0,2
JabRef,org.jabref.logic.bst,BstParser.commands_return,0,6,0,0,0,2,0,2,0,2
JabRef,org.jabref.logic.bst,BibtexCaseChanger,134,421,39,65,20,99,29,34,0,9
JabRef,org.jabref.logic.bst,TextPrefixFunction,55,6,6,0,15,3,4,1,1,1
JabRef,org.jabref.logic.bst,VM,371,1884,88,175,78,413,83,122,4,65
JabRef,org.jabref.logic.bst,VM.MacroFunction,6,9,0,0,2,3,1,1,1,1
JabRef,org.jabref.logic.bst,BstParser,395,2713,19,101,79,572,24,73,5,12
JabRef,org.jabref.logic.bst,WidthFunction,15,27,2,2,4,9,2,2,0,2
JabRef,org.jabref.logic.bst,BstParser.identifier_return,0,6,0,0,0,2,0,2,0,2
JabRef,org.jabref.logic.bst,BibtexNameFormatter,70,573,38,105,18,141,31,47,0,5
JabRef,org.jabref.logic.bst,BstParser.id_return,0,6,0,0,0,2,0,2,0,2
JabRef,org.jabref.logic.bst,PurifyFunction,14,28,2,2,4,9,2,2,0,2
JabRef,org.jabref.logic.bst,BstLexer,165,1276,45,127,42,281,48,84,5,29
JabRef,org.jabref.logic.bst,BstLexer.DFA8,2,30,0,0,1,11,1,1,1,1
JabRef,org.jabref.logic.bst,VM.StackFunction,11,92,1,8,2,23,1,8,0,3
JabRef,org.jabref.logic.bst,VMException,0,4,0,0,0,2,0,1,0,1
JabRef,org.jabref.logic.bst,VM.BstEntry,0,21,0,0,0,6,0,1,0,1
JabRef,org.jabref.logic.bst,BstPreviewLayout,44,121,2,2,9,26,4,3,2,3
JabRef,org.jabref.logic.bst,VM.Variable,9,0,0,0,4,0,2,0,2,0
JabRef,org.jabref.logic.bst,BstParser.function_return,0,6,0,0,0,2,0,2,0,2
JabRef,org.jabref.logic.bst,BstParser.program_return,0,6,0,0,0,2,0,2,0,2
JabRef,org.jabref.logic.bst,BibtexTextPrefix,17,81,9,19,6,26,7,8,0,1
JabRef,org.jabref.logic.bst,FormatNameFunction,28,61,8,4,5,18,6,2,0,2
JabRef,org.jabref.logic.bst,BstParser.stack_return,0,6,0,0,0,2,0,2,0,2
